codigo_ocorrencia,ocorrencia_classificacao,ocorrencia_tipo,ocorrencia_tipo_categoria,ocorrencia_tipo_icao,ocorrencia_latitude,ocorrencia_longitude,ocorrencia_cidade,ocorrencia_uf,ocorrencia_pais,ocorrencia_aerodromo,ocorrencia_dia,ocorrencia_horario,investigacao_aeronave_liberada,investigacao_status,divulgacao_relatorio_numero,divulgacao_relatorio_publicado,divulgacao_dia_publicacao,total_recomendacoes,total_aeronaves_envolvidas,ocorrencia_saida_pista,ocorrencia_dia_extracao,ocorrencia_datahora,ocorrencia_datahora
200912175190140,ACIDENTE,PANE SECA,COMBUSTÍVEL,FUEL,-26.8539,-48.7572,ILHOTA,SC,BRASIL,****,2009-12-17,09:00:00,NULL,FINALIZADA,A-049/CENIPA/2011,SIM,2011-08-01,4,1,NÃO,2019-01-30,2009/12/17 09:00,2009/12/17 09:00
200910145372866,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-21.8522,-54.0189,RIO BRILHANTE,MS,BRASIL,****,2009-10-14,21:20:00,NULL,FINALIZADA,A-092/CENIPA/2011,SIM,2011-11-04,9,1,NÃO,2019-01-30,2009/10/14 21:20,2009/10/14 21:20
201008035205424,ACIDENTE,COLISÃO COM AVE,COLISÃO COM AVE,BIRD,-6.5667,-53.3958,SÃO FÉLIX DO XINGU,PA,BRASIL,****,2010-08-03,16:20:00,NULL,FINALIZADA,A-055/CENIPA/2011 ,SIM,2011-08-01,8,1,NÃO,2019-01-30,2010/08/03 16:20,2010/08/03 16:20
201102025212970,INCIDENTE,COLISÃO COM AVE,COLISÃO COM AVE,BIRD,-7.2108,-39.3170,JUAZEIRO DO NORTE,CE,BRASIL,****,2011-02-02,17:00:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/02/02 17:00,2011/02/02 17:00
201007104008733,ACIDENTE,PANE SECA,COMBUSTÍVEL,FUEL,-2.5236,-44.1242,PAÇO DO LUMIAR,MA,BRASIL,****,2010-07-10,13:39:00,NULL,FINALIZADA,A-074/CENIPA/2011,SIM,2011-08-29,4,1,NÃO,2019-01-30,2010/07/10 13:39,2010/07/10 13:39
201108268273588,ACIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-7.1494,-34.8734,JOÃO PESSOA,PB,BRASIL,SNJO,2011-08-26,20:00:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/08/26 20:00,2011/08/26 20:00
201105079399740,INCIDENTE GRAVE,FOGO EM VOO,FOGO/FUMAÇA (SEM IMPACTO),F-NI,-16.4702,-54.6336,RONDONÓPOLIS,MT,BRASIL,****,2011-05-07,13:55:00,NULL,ATIVA,A DEFINIR,NÃO,NULL,0,1,NÃO,2019-01-30,2011/05/07 13:55,2011/05/07 13:55
201106045978000,INCIDENTE,POUSO SEM TREM,CONTATO ANORMAL COM A PISTA,ARC,-16.4702,-54.6336,RONDONÓPOLIS,MT,BRASIL,****,2011-06-04,13:30:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/06/04 13:30,2011/06/04 13:30
201110287583021,INCIDENTE,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO,OUTROS,OTHR,-22.9569,-46.5423,BRAGANÇA PAULISTA,SP,BRASIL,SBBP,2011-10-28,15:20:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/10/28 15:20,2011/10/28 15:20
201102219282454,INCIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-22.9569,-46.5423,BRAGANÇA PAULISTA,SP,BRASIL,SBBP,2011-02-21,12:20:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,SIM,2019-01-30,2011/02/21 12:20,2011/02/21 12:20
201107149311872,ACIDENTE,PERDA DE COMPONENTE EM VOO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-26.0778,-46.4939,BRAGANÇA PAULISTA,SP,BRASIL,SBBP,2011-07-14,18:20:00,NULL,ATIVA,A DEFINIR,NÃO,NULL,0,1,NÃO,2019-01-30,2011/07/14 18:20,2011/07/14 18:20
201106283287320,ACIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-22.9792,-46.5375,BRAGANÇA PAULISTA,SP,BRASIL,SBBP,2011-06-28,18:20:00,NULL,ATIVA,A DEFINIR,NÃO,NULL,0,1,SIM,2019-01-30,2011/06/28 18:20,2011/06/28 18:20
201107131131179,ACIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-22.9792,-46.5375,BRAGANÇA PAULISTA,SP,BRASIL,SBBP,2011-07-13,12:45:00,NULL,ATIVA,A DEFINIR,NÃO,NULL,0,1,SIM,2019-01-30,2011/07/13 12:45,2011/07/13 12:45
201106097318797,INCIDENTE GRAVE,POUSO EM LOCAL NÃO PREVISTO,OUTROS,OTHR,-2.9034,-41.7782,PARNAÍBA,PI,BRASIL,****,2011-06-09,14:10:00,NULL,FINALIZADA,A DEFINIR,NÃO,NULL,0,1,NÃO,2019-01-30,2011/06/09 14:10,2011/06/09 14:10
201102184837175,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-15.8431,-56.0897,SANTO ANTÔNIO DO LEVERGER,MT,BRASIL,SWLV,2011-02-18,14:30:00,NULL,FINALIZADA,A-088/CENIPA/2012,SIM,2012-08-08,1,1,NÃO,2019-01-30,2011/02/18 14:30,2011/02/18 14:30
201104081373781,ACIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-13.5400,-59.2572,SAPEZAL,MT,BRASIL,****,2011-04-08,13:00:00,NULL,FINALIZADA,A-056/CENIPA/2013,SIM,2013-09-19,2,1,NÃO,2019-01-30,2011/04/08 13:00,2011/04/08 13:00
201102066584438,INCIDENTE,TRÁFEGO AÉREO,PERDA DE SEPARAÇÃO / COLISÃO EM VOO,MAC,-11.8580,-55.5009,SINOP,MT,BRASIL,****,2011-02-06,03:00:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/02/06 03:00,2011/02/06 03:00
201111207309649,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-11.4661,-56.4069,TABAPORÃ,MT,BRASIL,****,2011-11-20,19:00:00,NULL,FINALIZADA,A-504/CENIPA/2018,SIM,2018-07-27,2,1,NÃO,2019-01-30,2011/11/20 19:00,2011/11/20 19:00
201102198981786,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-15.5409,-47.3358,FORMOSA,GO,BRASIL,SWFR,2011-02-19,20:40:00,NULL,FINALIZADA,ENCERRADA NO RAI,NÃO,NULL,0,1,NÃO,2019-01-30,2011/02/19 20:40,2011/02/19 20:40
201110251772011,INCIDENTE,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO,OUTROS,OTHR,-21.0670,-50.1493,BURITAMA,SP,BRASIL,SIBX,2011-10-25,19:15:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/10/25 19:15,2011/10/25 19:15
201103198949760,ACIDENTE,INDETERMINADO,INDETERMINADO,UNK,-21.0670,-50.1493,BURITAMA,SP,BRASIL,****,2011-03-19,11:18:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/03/19 11:18,2011/03/19 11:18
201104086004406,INCIDENTE,FUMAÇA NA CABINE,FOGO/FUMAÇA (SEM IMPACTO),F-NI,-25.5425,-54.5871,FOZ DO IGUAÇU,PR,BRASIL,****,2011-04-08,13:28:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/04/08 13:28,2011/04/08 13:28
201101017122252,INCIDENTE,COLISÃO COM AVE,COLISÃO COM AVE,BIRD,-15.6581,-56.1447,VÁRZEA GRANDE,MT,BRASIL,SBCY,2011-01-01,11:00:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/01/01 11:00,2011/01/01 11:00
201107252225186,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.6581,-56.1447,VÁRZEA GRANDE,MT,BRASIL,SBCY,2011-07-25,15:54:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/07/25 15:54,2011/07/25 15:54
201112295447859,INCIDENTE,OUTROS,OUTROS,OTHR,-15.6500,-56.1175,VÁRZEA GRANDE,MT,BRASIL,SBCY,2011-12-29,18:51:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,SIM,2019-01-30,2011/12/29 18:51,2011/12/29 18:51
201104128230954,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.6581,-56.1447,VÁRZEA GRANDE,MT,BRASIL,****,2011-04-12,01:35:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/04/12 01:35,2011/04/12 01:35
201104133240585,INCIDENTE,COLISÃO COM AVE,COLISÃO COM AVE,BIRD,-15.6581,-56.1447,VÁRZEA GRANDE,MT,BRASIL,****,2011-04-13,09:57:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/04/13 09:57,2011/04/13 09:57
201106181545210,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.6581,-56.1447,VÁRZEA GRANDE,MT,BRASIL,SBCY,2011-06-18,11:55:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/06/18 11:55,2011/06/18 11:55
201109078985622,ACIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-11.6828,-39.3094,CONCEIÇÃO DO COITÉ,BA,BRASIL,****,2011-09-07,10:20:00,NULL,FINALIZADA,A-519/CENIPA/2015,SIM,2015-06-06,1,1,NÃO,2019-01-30,2011/09/07 10:20,2011/09/07 10:20
201111143867299,ACIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-14.8904,-41.9708,CONDEÚBA,BA,BRASIL,SIPO,2011-11-14,22:00:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/11/14 22:00,2011/11/14 22:00
201109094717249,INCIDENTE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-16.6733,-49.2558,GOIÂNIA,GO,BRASIL,SBGO,2011-09-09,12:05:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/09/09 12:05,2011/09/09 12:05
201110014201524,INCIDENTE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-16.6733,-49.2558,GOIÂNIA,GO,BRASIL,SBGO,2011-10-01,14:40:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/10/01 14:40,2011/10/01 14:40
201107165731266,INCIDENTE GRAVE,COLISÃO COM OBSTÁCULOS NO SOLO,COLISÃO NO SOLO,GCOL,-16.6733,-49.2558,GOIÂNIA,GO,BRASIL,SWNV,2011-07-16,13:00:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/07/16 13:00,2011/07/16 13:00
201110097720116,ACIDENTE,POUSO SEM TREM,CONTATO ANORMAL COM A PISTA,ARC,-16.6281,-49.3456,GOIÂNIA,GO,BRASIL,SWNV,2011-10-09,19:10:00,NULL,FINALIZADA,A-563/CENIPA/2016,SIM,2018-12-04,0,1,NÃO,2019-01-30,2011/10/09 19:10,2011/10/09 19:10
201109149373535,ACIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-16.6261,-49.2461,GOIÂNIA,GO,BRASIL,SBGO,2011-09-14,17:10:00,NULL,FINALIZADA,ENCERRADA NO RAI,NÃO,NULL,3,1,NÃO,2019-01-30,2011/09/14 17:10,2011/09/14 17:10
201107201034358,INCIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-16.6733,-49.2558,GOIÂNIA,GO,BRASIL,SBGO,2011-07-20,12:33:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,SIM,2019-01-30,2011/07/20 12:33,2011/07/20 12:33
201011226609006,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-16.6281,-49.3717,GOIÂNIA,GO,BRASIL,****,2010-11-22,18:30:00,NULL,FINALIZADA,A-135/CENIPA/2011,SIM,2011-12-21,9,1,NÃO,2019-01-30,2010/11/22 18:30,2010/11/22 18:30
201102269608626,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-16.6733,-49.2558,GOIÂNIA,GO,BRASIL,SBGO,2011-02-26,16:10:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/02/26 16:10,2011/02/26 16:10
201104291201641,INCIDENTE,COLISÃO COM OBSTÁCULOS NO SOLO,COLISÃO NO SOLO,GCOL,-16.6733,-49.2558,GOIÂNIA,GO,BRASIL,****,2011-04-29,17:00:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/04/29 17:00,2011/04/29 17:00
201108205922240,INCIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-16.6733,-49.2558,GOIÂNIA,GO,BRASIL,SWNV,2011-08-20,20:00:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/08/20 20:00,2011/08/20 20:00
201109286616614,ACIDENTE,COLISÃO COM OBSTÁCULOS NO SOLO,COLISÃO NO SOLO,GCOL,-16.6311,-49.2219,GOIÂNIA,GO,BRASIL,SBGO,2011-09-28,12:35:00,NULL,FINALIZADA,A-030/CENIPA/2014,SIM,2014-06-16,2,1,NÃO,2019-01-30,2011/09/28 12:35,2011/09/28 12:35
201103042510332,ACIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-16.6281,-49.3456,GOIÂNIA,GO,BRASIL,****,2011-03-04,14:45:00,NULL,FINALIZADA,ENCERRADA NO RAI,NÃO,NULL,0,1,SIM,2019-01-30,2011/03/04 14:45,2011/03/04 14:45
201008133517608,ACIDENTE,PANE SECA,COMBUSTÍVEL,FUEL,-16.5853,54.7242,GOIÂNIA,GO,BRASIL,****,2010-08-13,21:00:00,NULL,FINALIZADA,A-085/CENIPA/2011,SIM,2011-09-23,6,1,NÃO,2019-01-30,2010/08/13 21:00,2010/08/13 21:00
201103111679658,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-16.6733,-49.2558,GOIÂNIA,GO,BRASIL,****,2011-03-11,14:49:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/03/11 14:49,2011/03/11 14:49
201101191080935,INCIDENTE,COLISÃO COM AVE,COLISÃO COM AVE,BIRD,-16.6733,-49.2558,GOIÂNIA,GO,BRASIL,SBGO,2011-01-19,11:09:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/01/19 11:09,2011/01/19 11:09
201108068700349,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-16.6733,-49.2558,GOIÂNIA,GO,BRASIL,SBGO,2011-08-06,19:18:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/08/06 19:18,2011/08/06 19:18
201107268087055,ACIDENTE,POUSO BRUSCO,CONTATO ANORMAL COM A PISTA,ARC,-16.6292,-49.3433,GOIÂNIA,GO,BRASIL,SWNV,2011-07-26,12:00:00,NULL,ATIVA,A-519/CENIPA/2018,NÃO,NULL,0,1,NÃO,2019-01-30,2011/07/26 12:00,2011/07/26 12:00
201103207450135,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-16.6733,-49.2558,GOIÂNIA,GO,BRASIL,****,2011-03-20,23:45:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/03/20 23:45,2011/03/20 23:45
201112055435640,INCIDENTE,OUTROS,OUTROS,OTHR,-16.6733,-49.2558,GOIÂNIA,GO,BRASIL,SBGO,2011-12-05,19:28:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/12/05 19:28,2011/12/05 19:28
201103315127714,ACIDENTE,OUTROS,OUTROS,OTHR,-16.6281,-49.3456,GOIÂNIA,GO,BRASIL,****,2011-03-31,14:00:00,NULL,ATIVA,A-522/CENIPA/2018,NÃO,NULL,0,1,NÃO,2019-01-30,2011/03/31 14:00,2011/03/31 14:00
201105067830596,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-16.6733,-49.2558,GOIÂNIA,GO,BRASIL,****,2011-05-06,19:35:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/05/06 19:35,2011/05/06 19:35
201105222342469,ACIDENTE,PANE SECA,COMBUSTÍVEL,FUEL,-16.7028,-49.3925,GOIÂNIA,GO,BRASIL,****,2011-05-22,15:30:00,NULL,FINALIZADA,A-091/CENIPA/2012,SIM,2012-08-29,3,1,NÃO,2019-01-30,2011/05/22 15:30,2011/05/22 15:30
201111279665205,INCIDENTE,TRÁFEGO AÉREO,PERDA DE SEPARAÇÃO / COLISÃO EM VOO,MAC,-16.6733,-49.2558,GOIÂNIA,GO,BRASIL,SBGO,2011-11-27,17:02:00,NULL,FINALIZADA,***,NÃO,NULL,0,2,NÃO,2019-01-30,2011/11/27 17:02,2011/11/27 17:02
201104064132917,INCIDENTE,OUTROS,OUTROS,OTHR,-16.6733,-49.2558,GOIÂNIA,GO,BRASIL,****,2011-04-06,23:50:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/04/06 23:50,2011/04/06 23:50
201109174754287,INCIDENTE GRAVE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-16.6297,-49.2267,GOIÂNIA,GO,BRASIL,SBGO,2011-09-17,14:45:00,NULL,FINALIZADA,IG-588/CENIPA/2016,SIM,2018-09-24,0,1,NÃO,2019-01-30,2011/09/17 14:45,2011/09/17 14:45
200903122187119,ACIDENTE,OUTROS,OUTROS,OTHR,-16.6733,-49.2581,GOIÂNIA,GO,BRASIL,****,2009-03-12,18:15:00,NULL,FINALIZADA,A-015/CENIPA/2011,SIM,2011-06-27,0,1,NÃO,2019-01-30,2009/03/12 18:15,2009/03/12 18:15
201112247600261,ACIDENTE,INDETERMINADO,INDETERMINADO,UNK,-16.6733,-49.2558,GOIÂNIA,GO,BRASIL,****,2011-12-24,13:45:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/12/24 13:45,2011/12/24 13:45
201106182105856,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-16.6733,-49.2558,GOIÂNIA,GO,BRASIL,****,2011-06-18,18:45:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/06/18 18:45,2011/06/18 18:45
201104015735034,ACIDENTE,PANE SECA,COMBUSTÍVEL,FUEL,-21.8847,-51.1750,CAIABU,SP,BRASIL,****,2011-04-01,12:30:00,NULL,ATIVA,A DEFINIR,NÃO,NULL,0,1,NÃO,2019-01-30,2011/04/01 12:30,2011/04/01 12:30
201107152521451,ACIDENTE,VOO CONTROLADO CONTRA O TERRENO,VOO CONTROLADO CONTRA O TERRENO,CFIT,-26.5500,-49.0833,JARAGUÁ DO SUL,SC,BRASIL,****,2011-07-15,12:25:00,NULL,FINALIZADA,A-543CENIPA2015 ,SIM,2016-11-11,1,1,NÃO,2019-01-30,2011/07/15 12:25,2011/07/15 12:25
201107041977902,INCIDENTE,OUTROS,OUTROS,OTHR,-26.3045,-48.8494,JOINVILLE,SC,BRASIL,****,2011-07-04,14:15:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/07/04 14:15,2011/07/04 14:15
201106106005899,ACIDENTE,POUSO EM LOCAL NÃO PREVISTO,OUTROS,OTHR,-26.3045,-48.8494,JOINVILLE,SC,BRASIL,****,2011-06-10,15:15:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/06/10 15:15,2011/06/10 15:15
201102042308207,ACIDENTE,OUTROS,OUTROS,OTHR,-13.7772,-44.4644,CORIBE,BA,BRASIL,SDKE,2011-02-04,14:00:00,NULL,FINALIZADA,A-036/CENIPA/2012,SIM,2012-03-22,4,1,NÃO,2019-01-30,2011/02/04 14:00,2011/02/04 14:00
201104175705865,ACIDENTE,OUTROS,OUTROS,OTHR,-23.3939,-46.8292,CAJAMAR,SP,BRASIL,****,2011-04-17,18:00:00,NULL,ATIVA,A DEFINIR,NÃO,NULL,0,1,NÃO,2019-01-30,2011/04/17 18:00,2011/04/17 18:00
201107181328987,ACIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,23.3944,46.8181,CAJAMAR,SP,BRASIL,****,2011-07-18,12:45:00,NULL,FINALIZADA,A-516/CENIPA/2016,SIM,2016-06-23,2,1,NÃO,2019-01-30,2011/07/18 12:45,2011/07/18 12:45
201002079392003,ACIDENTE,PANE SECA,COMBUSTÍVEL,FUEL,-13.3806,-44.6172,CORRENTINA,BA,BRASIL,SNTY,2010-02-07,17:40:00,NULL,FINALIZADA,A-031/CENIPA/2011,SIM,2011-07-21,2,1,NÃO,2019-01-30,2010/02/07 17:40,2010/02/07 17:40
201103014551119,ACIDENTE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-13.3378,-45.7794,CORRENTINA,BA,BRASIL,****,2011-03-01,13:00:00,NULL,FINALIZADA,A-520/CENIPA/2015,SIM,2015-06-06,1,1,NÃO,2019-01-30,2011/03/01 13:00,2011/03/01 13:00
201103056169811,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-13.1864,-45.6800,CORRENTINA,BA,BRASIL,****,2011-03-05,12:00:00,NULL,FINALIZADA,A-513/CENIPA/2015,SIM,2016-07-29,3,1,NÃO,2019-01-30,2011/03/05 12:00,2011/03/05 12:00
201005263526175,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-13.3764,-46.1350,CORRENTINA,BA,BRASIL,****,2010-05-26,14:00:00,NULL,FINALIZADA,A-072/CENIPA/2011,SIM,2011-08-29,9,1,NÃO,2019-01-30,2010/05/26 14:00,2010/05/26 14:00
201105248358371,ACIDENTE,POUSO EM LOCAL NÃO PREVISTO,OUTROS,OTHR,-13.6400,-45.3314,CORRENTINA,BA,BRASIL,****,2011-05-24,16:30:00,NULL,FINALIZADA,A-126/CENIPA/2012,SIM,2012-12-28,2,1,NÃO,2019-01-30,2011/05/24 16:30,2011/05/24 16:30
201105175028455,INCIDENTE GRAVE,POUSO EM LOCAL NÃO PREVISTO,OUTROS,OTHR,-4.4851,-38.5985,OCARA,CE,BRASIL,****,2011-05-17,11:30:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/05/17 11:30,2011/05/17 11:30
201101106214872,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-22.9073,-47.0602,CAMPINAS,SP,BRASIL,****,2011-01-10,16:35:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/01/10 16:35,2011/01/10 16:35
201102133758864,INCIDENTE,OUTROS,OUTROS,OTHR,-22.9073,-47.0602,CAMPINAS,SP,BRASIL,****,2011-02-13,22:33:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/02/13 22:33,2011/02/13 22:33
201112111655714,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-22.9073,-47.0602,CAMPINAS,SP,BRASIL,****,2011-12-11,14:13:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/12/11 14:13,2011/12/11 14:13
201101205348266,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-22.9073,-47.0602,CAMPINAS,SP,BRASIL,SBKP,2011-01-20,14:23:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/01/20 14:23,2011/01/20 14:23
201007117034644,INCIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CTOL,-7.9927,-34.8613,OLINDA,PE,BRASIL,****,2010-07-11,11:50:00,NULL,FINALIZADA,I-036/CENIPA/2011,SIM,2011-07-21,8,1,NÃO,2019-01-30,2010/07/11 11:50,2010/07/11 11:50
201110278021034,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-17.7222,-48.1587,IPAMERI,GO,BRASIL,****,2011-10-27,09:21:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/10/27 09:21,2011/10/27 09:21
201007102616518,ACIDENTE,PANE SECA,COMBUSTÍVEL,FUEL,-22.8597,-46.0375,CAMANDUCAIA,MG,BRASIL,****,2010-07-10,18:20:00,NULL,FINALIZADA,A-132/CENIPA/2011,SIM,2011-12-21,9,1,NÃO,2019-01-30,2010/07/10 18:20,2010/07/10 18:20
201101223955840,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-9.0154,-42.6923,SÃO RAIMUNDO NONATO,PI,BRASIL,SNGG,2011-01-22,18:30:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/01/22 18:30,2011/01/22 18:30
201109257166003,ACIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-8.3153,-48.1603,ITAPIRATINS,TO,BRASIL,****,2011-09-25,13:30:00,NULL,FINALIZADA,A-567/CENIPA/2016,SIM,2016-12-01,0,1,NÃO,2019-01-30,2011/09/25 13:30,2011/09/25 13:30
201102199902192,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-9.4418,-40.5684,PETROLINA,PE,BRASIL,SBPL,2011-02-19,13:30:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/02/19 13:30,2011/02/19 13:30
